amount_received,receiving_currency,amount_paid,payment_currency,payment_format,from_entity_type,from_bank_prefix,from_entity_account_count,from_entity_bank_count,to_entity_type,to_bank_prefix,to_entity_account_count,to_entity_bank_count,hour,day,day_of_week,is_weekend,amount_paid_log1p,amount_received_log1p,amount_abs_diff,amount_ratio_paid_to_received,same_bank,same_account,same_entity,cross_currency,is_laundering
3322458.7,Brazil Real,3322458.7,Brazil Real,Wire,Sole Proprietorship,Brazil,3360,630,Sole Proprietorship,Brazil,1,1,21,2,4,0,15.016215940075359,15.016215940075359,0.0,1.0,1,0,0,0,0
97480.04,Euro,97480.04,Euro,Cheque,Partnership,Spain,1,1,Corporation,Germany,2,2,11,2,4,0,11.48741317653738,11.48741317653738,0.0,1.0,0,0,0,0,0
517.85,Yuan,517.85,Yuan,Cheque,Corporation,China,38,33,Corporation,China,66,57,17,2,4,0,6.251614824051288,6.251614824051288,0.0,1.0,0,0,0,0,0
1252.17,Yuan,1252.17,Yuan,Cash,Sole Proprietorship,China,4,4,Partnership,China,2,2,15,2,4,0,7.133431620074616,7.133431620074616,0.0,1.0,0,0,0,0,0
108224.36,Yen,108224.36,Yen,Cheque,Sole Proprietorship,Willows Thrift,68,44,Partnership,Japan,8,8,15,2,4,0,11.591970998707975,11.591970998707975,0.0,1.0,0,0,0,0,0
255.16,US Dollar,255.16,US Dollar,Cash,Partnership,Plandor Federal,1,1,Corporation,First,1,1,21,2,4,0,5.545802249248404,5.545802249248404,0.0,1.0,0,0,0,0,0
168603.51,Rupee,168603.51,Rupee,ACH,Corporation,India,3,3,Corporation,India,266,149,22,2,4,0,12.035311073895565,12.035311073895565,0.0,1.0,0,0,0,0,1
57417.17,US Dollar,57417.17,US Dollar,Cheque,Partnership,Bank of Indianapolis,1,1,Sole Proprietorship,Sunrise Credit Union,1,1,15,2,4,0,10.95811608273876,10.95811608273876,0.0,1.0,0,0,0,0,0
3346.5,US Dollar,3346.5,US Dollar,Credit Card,Partnership,Bank of Miami,1,1,Corporation,Bank of Dallas,6,6,16,2,4,0,8.115969077565328,8.115969077565328,0.0,1.0,0,0,0,0,0
16225.53,US Dollar,16225.53,US Dollar,Credit Card,Sole Proprietorship,Savings,1,1,Corporation,Heath Bancorp,1,1,18,2,4,0,9.694402836047844,9.694402836047844,0.0,1.0,0,0,0,0,0
12402.43,US Dollar,12402.43,US Dollar,Cheque,Sole Proprietorship,Bank of Philadelphia,1,1,Corporation,Plandor Community,1,1,22,2,4,0,9.425728326246059,9.425728326246059,0.0,1.0,0,0,0,0,0
2849.41,US Dollar,2849.41,US Dollar,Credit Card,Corporation,National,1,1,Sole Proprietorship,Savings,1,1,19,2,4,0,7.955218122565012,7.955218122565012,0.0,1.0,0,0,0,0,0
0.001943,Bitcoin,23.09,US Dollar,ACH,Partnership,Savings,3,3,Corporation,Savings,1,1,12,2,4,0,3.18179681662678,0.001941114817045339,23.088057,11883.685023160062,1,0,0,1,0
3707.46,US Dollar,3707.46,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Corporation,First,1,1,14,2,4,0,8.218371975086354,8.218371975086354,0.0,1.0,0,0,0,0,0
387918.23,US Dollar,387918.23,US Dollar,Cash,Corporation,Fieldstone Credit Union,1,1,Sole Proprietorship,National,5,5,12,2,4,0,12.868552426831915,12.868552426831915,0.0,1.0,0,0,0,0,0
47.94,US Dollar,47.94,US Dollar,ACH,Sole Proprietorship,Savings,1,1,Corporation,National,1,1,20,2,4,0,3.8905950580145254,3.8905950580145254,0.0,1.0,0,0,0,0,0
136.77,US Dollar,136.77,US Dollar,Cheque,Partnership,Arbor Savings,8,8,Partnership,First,1,1,12,2,4,0,4.925585628056508,4.925585628056508,0.0,1.0,0,0,0,0,0
60542.33,US Dollar,60542.33,US Dollar,Cheque,Partnership,First,8,8,Partnership,National,1,1,11,2,4,0,11.011114586018394,11.011114586018394,0.0,1.0,0,0,0,0,0
1478.31,Saudi Riyal,1478.31,Saudi Riyal,ACH,Sole Proprietorship,Saudi Arabia,20,13,Corporation,Saudi Arabia,72,60,10,2,4,0,7.299331041829374,7.299331041829374,0.0,1.0,1,0,0,0,0
4173.78,Euro,4173.78,Euro,ACH,Corporation,First,1,1,Corporation,Netherlands,5,5,14,2,4,0,8.336816941285768,8.336816941285768,0.0,1.0,0,0,0,0,0
14585.88,US Dollar,14585.88,US Dollar,ACH,Partnership,Plateau Credit Union,1,1,Corporation,City National Bancorp,1,1,12,2,4,0,9.587877773549325,9.587877773549325,0.0,1.0,0,0,0,0,0
224639.04,Euro,224639.04,Euro,Cash,Partnership,Germany,1,1,Corporation,Portugal,5,5,17,2,4,0,12.322254577882246,12.322254577882246,0.0,1.0,0,0,0,0,0
364.62,US Dollar,364.62,US Dollar,Cheque,Corporation,Savings,1,1,Sole Proprietorship,Savings,1,1,11,2,4,0,5.901594542678939,5.901594542678939,0.0,1.0,0,0,0,0,0
27680.24,Euro,27680.24,Euro,Cheque,Corporation,France,6,6,Partnership,France,1,1,18,2,4,0,10.22851020641608,10.22851020641608,0.0,1.0,0,0,0,0,0
1108.45,US Dollar,1108.45,US Dollar,ACH,Corporation,Bank of Philadelphia,1,1,Sole Proprietorship,Bank of Laramie,1,1,18,2,4,0,7.011619676012425,7.011619676012425,0.0,1.0,0,0,0,0,0
142678.66,Swiss Franc,142678.66,Swiss Franc,Cheque,Sole Proprietorship,Switzerland,2,2,Sole Proprietorship,Switzerland,10,9,17,2,4,0,11.868357256515125,11.868357256515125,0.0,1.0,0,0,0,0,0
21425.71,US Dollar,21425.71,US Dollar,Cash,Sole Proprietorship,Plandor Community,1,1,Sole Proprietorship,National,1,1,11,2,4,0,9.972393553583286,9.972393553583286,0.0,1.0,0,0,0,0,0
5823.89,US Dollar,5823.89,US Dollar,ACH,Sole Proprietorship,Plandor Community,1,1,Partnership,First,6,6,13,4,6,1,8.669895394135423,8.669895394135423,0.0,1.0,0,0,0,0,1
2140277.6,Yen,2140277.6,Yen,Cheque,Sole Proprietorship,National,10,10,Partnership,Japan,1,1,17,2,4,0,14.57644656544034,14.57644656544034,0.0,1.0,0,0,0,0,0
19587.62,US Dollar,19587.62,US Dollar,Credit Card,Partnership,National,1,1,Partnership,First,4,4,19,2,4,0,9.882704064353149,9.882704064353149,0.0,1.0,0,0,0,0,0
17450.96,US Dollar,17450.96,US Dollar,Cheque,Corporation,First,7,7,Sole Proprietorship,Bank of Miami,1,1,11,2,4,0,9.767207242239957,9.767207242239957,0.0,1.0,0,0,0,0,0
6110.8,Canadian Dollar,6110.8,Canadian Dollar,Cheque,Sole Proprietorship,Canada,2568,403,Sole Proprietorship,Savings,1,1,14,2,4,0,8.717976607797874,8.717976607797874,0.0,1.0,0,0,0,0,0
358.05,Euro,358.05,Euro,ACH,Corporation,Spain,1,1,Sole Proprietorship,Spain,2,2,19,2,4,0,5.883461654556327,5.883461654556327,0.0,1.0,0,0,0,0,0
2949.43,Euro,2949.43,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Belgium,137,90,21,2,4,0,7.989706201423378,7.989706201423378,0.0,1.0,0,0,0,0,0
7288.95,US Dollar,7288.95,US Dollar,Cheque,Corporation,National,1,1,Sole Proprietorship,Flagstone Federal,1,1,17,2,4,0,8.89425196626862,8.89425196626862,0.0,1.0,0,0,0,0,0
836.76,Euro,836.76,Euro,Cheque,Partnership,Slovakia,8,8,Partnership,Germany,1,1,12,2,4,0,6.73073166328148,6.73073166328148,0.0,1.0,0,0,0,0,0
997420.41,Yen,997420.41,Yen,Wire,Corporation,Mexico,410,144,Corporation,Japan,4,4,18,2,4,0,13.812928637674881,13.812928637674881,0.0,1.0,0,0,0,0,0
6665.85,US Dollar,6665.85,US Dollar,Credit Card,Sole Proprietorship,City National,6,6,Partnership,Bank of Arkadelphia,1,1,18,2,4,0,8.8049027634899,8.8049027634899,0.0,1.0,0,0,0,0,0
31837.44,Yen,31837.44,Yen,Cheque,Corporation,Japan,410,144,Corporation,Japan,1,1,21,2,4,0,10.368429643783152,10.368429643783152,0.0,1.0,0,0,0,0,0
11903.61,US Dollar,11903.61,US Dollar,Cheque,Partnership,Mountain Federal,1,1,Partnership,Heath Bancorp,1,1,17,2,4,0,9.384680999039551,9.384680999039551,0.0,1.0,0,0,0,0,0
286.14,Euro,286.14,Euro,Cheque,Corporation,France,1,1,Partnership,Italy,1,1,18,2,4,0,5.659969901699548,5.659969901699548,0.0,1.0,0,0,0,0,0
1089.8,US Dollar,1089.8,US Dollar,Credit Card,Sole Proprietorship,First,1,1,Corporation,Dawn Savings,13,13,18,2,4,0,6.994666650971434,6.994666650971434,0.0,1.0,0,0,0,0,0
5012.64,US Dollar,5012.64,US Dollar,Cheque,Partnership,National,5,5,Partnership,First,1,1,19,2,4,0,8.519917477177666,8.519917477177666,0.0,1.0,0,0,0,0,0
8070.84,US Dollar,8070.84,US Dollar,Cheque,Corporation,Capital Trust,1,1,Corporation,Bank of Philadelphia,1,1,12,2,4,0,8.996136740231444,8.996136740231444,0.0,1.0,0,0,0,0,0
3541.67,Brazil Real,3541.67,Brazil Real,Cheque,Sole Proprietorship,Willows Thrift,18,14,Partnership,Brazil,1,1,20,2,4,0,8.172635959121953,8.172635959121953,0.0,1.0,0,0,0,0,0
3512.49,US Dollar,3512.49,US Dollar,ACH,Corporation,Bank of Denver,1,1,Corporation,Hilltop Credit Union,13,13,12,2,4,0,8.164365124463409,8.164365124463409,0.0,1.0,0,0,0,0,1
208785808.28,Euro,208785808.28,Euro,ACH,Sole Proprietorship,Germany,3,3,Sole Proprietorship,Estonia,7,7,22,2,4,0,19.156819448444764,19.156819448444764,0.0,1.0,0,0,0,0,1
428.49,Euro,428.49,Euro,Cheque,Corporation,Spain,3,3,Corporation,France,1,1,21,2,4,0,6.062598458266182,6.062598458266182,0.0,1.0,0,0,0,0,0
8347.88,US Dollar,8347.88,US Dollar,Credit Card,Corporation,Mountain Bancorp,1,1,Corporation,Dawn,1,1,22,2,4,0,9.029882677111909,9.029882677111909,0.0,1.0,0,0,0,0,0
59.1,US Dollar,59.1,US Dollar,Cheque,Sole Proprietorship,Savings,1,1,Sole Proprietorship,First,1,1,15,2,4,0,4.096009841541162,4.096009841541162,0.0,1.0,0,0,0,0,0
703.83,Euro,703.83,Euro,Credit Card,Sole Proprietorship,France,5,5,Partnership,Netherlands,1,1,14,2,4,0,6.557956638982837,6.557956638982837,0.0,1.0,0,0,0,0,0
555030.16,Mexican Peso,555030.16,Mexican Peso,Credit Card,Corporation,Mexico,454,163,Corporation,Mexico,381,121,17,2,4,0,13.226779535296693,13.226779535296693,0.0,1.0,0,0,0,0,0
714.51,Swiss Franc,714.51,Swiss Franc,Credit Card,Sole Proprietorship,Switzerland,5,5,Partnership,Switzerland,9,9,12,2,4,0,6.57299557513923,6.57299557513923,0.0,1.0,0,0,0,0,0
2230.22,US Dollar,2230.22,US Dollar,Credit Card,Sole Proprietorship,First,1,1,Corporation,National,1,1,17,2,4,0,7.710303800059408,7.710303800059408,0.0,1.0,0,0,0,0,0
17.17,US Dollar,17.17,US Dollar,Wire,Corporation,Oasis Credit Union,6,6,Sole Proprietorship,Bank of Houston,1,1,20,2,4,0,2.89977188240808,2.89977188240808,0.0,1.0,0,0,0,0,0
15998.5,US Dollar,15998.5,US Dollar,Cash,Partnership,Willows Thrift,3,3,Sole Proprietorship,Savings,1,1,15,2,4,0,9.680312750733627,9.680312750733627,0.0,1.0,0,0,0,0,0
432.21,US Dollar,432.21,US Dollar,Cheque,Corporation,Arbor Bancorp,5,5,Sole Proprietorship,Bank of Augusta,5,5,13,2,4,0,6.071222598886258,6.071222598886258,0.0,1.0,0,0,0,0,0
4067554.82,Mexican Peso,4067554.82,Mexican Peso,Wire,Partnership,Mexico,1,1,Partnership,Slovakia,1,1,13,2,4,0,15.218552841398497,15.218552841398497,0.0,1.0,0,0,0,0,0
3450.33,US Dollar,3450.33,US Dollar,Cheque,Partnership,Willows Thrift,3,3,Partnership,National,1,1,18,2,4,0,8.146514942982956,8.146514942982956,0.0,1.0,0,0,0,0,1
842.44,Euro,842.44,Euro,Credit Card,Corporation,Latvia,3,3,Corporation,France,8,8,11,2,4,0,6.737488767268695,6.737488767268695,0.0,1.0,0,0,0,0,0
36330.06,Euro,36330.06,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Germany,3,3,15,2,4,0,10.500428301778323,10.500428301778323,0.0,1.0,0,0,0,0,0
767946.92,Yen,767946.92,Yen,Cash,Partnership,Japan,71,61,Corporation,Japan,3,3,19,2,4,0,13.551477197330438,13.551477197330438,0.0,1.0,0,0,0,0,0
79.75,Euro,79.75,Euro,Cheque,Partnership,Netherlands,5,5,Sole Proprietorship,Italy,1,1,20,2,4,0,4.391357962102766,4.391357962102766,0.0,1.0,0,0,0,0,0
537.98,Saudi Riyal,537.98,Saudi Riyal,Credit Card,Sole Proprietorship,Israel,11,10,Sole Proprietorship,Japan,4793,773,17,2,4,0,6.28967846446917,6.28967846446917,0.0,1.0,0,0,0,0,0
6.04,Euro,6.04,Euro,Cheque,Sole Proprietorship,Portugal,2,2,Sole Proprietorship,Belgium,6,6,20,2,4,0,1.951608170169951,1.951608170169951,0.0,1.0,0,0,0,0,0
595048.89,Saudi Riyal,595048.89,Saudi Riyal,Cheque,Sole Proprietorship,Saudi Arabia,4793,773,Sole Proprietorship,Israel,1,1,21,2,4,0,13.296400529752153,13.296400529752153,0.0,1.0,0,0,0,0,0
25399.25,US Dollar,25399.25,US Dollar,Cheque,Corporation,First,8,8,Sole Proprietorship,Flagstone Thrift,1,1,17,2,4,0,10.142514295477875,10.142514295477875,0.0,1.0,0,0,0,0,0
1068.76,Canadian Dollar,1068.76,Canadian Dollar,Cheque,Sole Proprietorship,Russia,37,33,Sole Proprietorship,Canada,7,7,17,2,4,0,6.975189603231734,6.975189603231734,0.0,1.0,0,0,0,0,0
103007.1,Yuan,103007.1,Yuan,Credit Card,Partnership,National,18,17,Partnership,China,36,34,19,2,4,0,11.542562904896448,11.542562904896448,0.0,1.0,0,0,0,0,0
1332.24,Euro,1332.24,Euro,Cheque,Sole Proprietorship,Willows Thrift,13,11,Corporation,Portugal,3,3,22,2,4,0,7.195367348983804,7.195367348983804,0.0,1.0,0,0,0,0,0
331573.19,Mexican Peso,331573.19,Mexican Peso,Credit Card,Sole Proprietorship,Mexico,1,1,Partnership,Mexico,2,2,21,2,4,0,12.711606864473344,12.711606864473344,0.0,1.0,0,0,0,0,0
69452.11,Euro,69452.11,Euro,Cheque,Partnership,Italy,64,50,Partnership,Italy,1,1,19,2,4,0,11.148407127597444,11.148407127597444,0.0,1.0,0,0,0,0,0
0.030778,Bitcoin,0.030778,Bitcoin,Bitcoin,Partnership,National,620,280,Corporation,Hilltop Federal,518,281,14,2,4,0,0.03031385692182726,0.03031385692182726,0.0,1.0,0,0,0,0,0
62296.9,Yen,62296.9,Yen,ACH,Sole Proprietorship,Japan,1,1,Corporation,Japan,18,18,15,2,4,0,11.039682996342254,11.039682996342254,0.0,1.0,0,0,0,0,0
799.69,US Dollar,799.69,US Dollar,ACH,Partnership,First,1,1,Sole Proprietorship,Plateau Bancorp,1,1,20,2,4,0,6.685473855928537,6.685473855928537,0.0,1.0,0,0,0,0,0
367.89,Swiss Franc,367.89,Swiss Franc,Cheque,Corporation,Switzerland,48,39,Corporation,Switzerland,7,7,22,2,4,0,5.910498496617971,5.910498496617971,0.0,1.0,0,0,0,0,0
358.73,Euro,358.73,Euro,Credit Card,Partnership,France,1,1,Sole Proprietorship,France,1,1,19,2,4,0,5.885353750059451,5.885353750059451,0.0,1.0,0,0,0,0,0
12701.42,Euro,12701.42,Euro,Credit Card,Corporation,Netherlands,20,18,Corporation,Germany,1,1,12,2,4,0,9.449547805475214,9.449547805475214,0.0,1.0,0,0,0,0,0
69341.65,US Dollar,69341.65,US Dollar,Cheque,Corporation,National,8,8,Partnership,First,1,1,17,2,4,0,11.146815435987834,11.146815435987834,0.0,1.0,0,0,0,0,0
78297.69,US Dollar,78297.69,US Dollar,Cash,Partnership,Willows Thrift,3,3,Corporation,Bank of Danbury,1,1,17,2,4,0,11.26828615131531,11.26828615131531,0.0,1.0,0,0,0,0,0
97721.32,Yuan,97721.32,Yuan,Cheque,Corporation,China,8,8,Corporation,China,1,1,13,2,4,0,11.489885266391536,11.489885266391536,0.0,1.0,0,0,0,0,0
227430.9,Rupee,227430.9,Rupee,Credit Card,Sole Proprietorship,India,1,1,Sole Proprietorship,India,1,1,18,2,4,0,12.334606131902444,12.334606131902444,0.0,1.0,0,0,0,0,0
2054.11,Euro,2054.11,Euro,Cash,Corporation,Latvia,2,2,Corporation,Germany,48,46,13,2,4,0,7.628084653478299,7.628084653478299,0.0,1.0,0,0,0,0,0
57.2,Euro,57.2,Euro,ACH,Partnership,Slovakia,1,1,Sole Proprietorship,Germany,1,1,15,2,4,0,4.063885354737392,4.063885354737392,0.0,1.0,0,0,0,0,0
2820.96,Euro,2820.96,Euro,ACH,Corporation,Germany,3,3,Partnership,Germany,2,2,22,2,4,0,7.945186957967866,7.945186957967866,0.0,1.0,0,0,0,0,0
399.32,US Dollar,399.32,US Dollar,ACH,Sole Proprietorship,Savings,1,1,Sole Proprietorship,Regents Federal,1,1,12,2,4,0,5.992264227278547,5.992264227278547,0.0,1.0,0,0,0,0,0
9186.6,Australian Dollar,9186.6,Australian Dollar,Wire,Sole Proprietorship,Australia,1,1,Sole Proprietorship,Australia,1,1,18,2,4,0,9.125610027815599,9.125610027815599,0.0,1.0,0,0,0,0,0
1195.94,Euro,1195.94,Euro,ACH,Corporation,Belgium,4,4,Sole Proprietorship,Greece,5,5,19,2,4,0,7.087523578988375,7.087523578988375,0.0,1.0,0,0,0,0,0
10018.75,Shekel,10018.75,Shekel,Cheque,Partnership,Israel,2,2,Partnership,Israel,4,4,19,2,4,0,9.212313424227796,9.212313424227796,0.0,1.0,0,0,0,0,0
13788.47,Shekel,13788.47,Shekel,Wire,Partnership,Israel,1,1,Partnership,Israel,8,8,11,2,4,0,9.531660536401185,9.531660536401185,0.0,1.0,0,0,0,0,0
8049.44,US Dollar,8049.44,US Dollar,Credit Card,Corporation,Desert Bancorp,1,1,Sole Proprietorship,First,1,1,13,2,4,0,8.993482027303987,8.993482027303987,0.0,1.0,0,0,0,0,0
18692.32,Yen,18692.32,Yen,Cheque,Sole Proprietorship,Willows Thrift,68,44,Corporation,Japan,7,7,11,2,4,0,9.835921519773345,9.835921519773345,0.0,1.0,0,0,0,0,0
3724.44,Euro,3724.44,Euro,Cheque,Partnership,Germany,3,3,Corporation,France,1,1,22,2,4,0,8.222940244643317,8.222940244643317,0.0,1.0,0,0,0,0,0
1013374.59,Shekel,1013374.59,Shekel,Cheque,Corporation,Slovakia,45,24,Partnership,Slovakia,1,1,22,2,4,0,13.828797484502742,13.828797484502742,0.0,1.0,1,0,0,0,0
6969.07,US Dollar,6969.07,US Dollar,Credit Card,Partnership,Willows Thrift,3,3,Corporation,Savings,1,1,14,2,4,0,8.849380546745746,8.849380546745746,0.0,1.0,0,0,0,0,0
116258.46,Euro,116258.46,Euro,Wire,Corporation,Netherlands,4,4,Partnership,France,8,8,13,2,4,0,11.663579696482813,11.663579696482813,0.0,1.0,0,0,0,0,0
8985.02,Brazil Real,8985.02,Brazil Real,Cash,Sole Proprietorship,Willows Thrift,18,14,Corporation,Brazil,1,1,11,2,4,0,9.103425315312027,9.103425315312027,0.0,1.0,0,0,0,0,0
4373.18,US Dollar,4373.18,US Dollar,Credit Card,Partnership,National,8,8,Partnership,Oasis Credit Union,6,6,20,2,4,0,8.383474352653357,8.383474352653357,0.0,1.0,0,0,0,0,0
0.147994,Bitcoin,0.147994,Bitcoin,Bitcoin,Partnership,Willows Thrift,8899,695,Partnership,Crytpo,8899,695,18,2,4,0,0.13801607140288033,0.13801607140288033,0.0,1.0,0,0,1,0,0
3407.42,US Dollar,3407.42,US Dollar,Cash,Corporation,City National,1,1,Sole Proprietorship,Bank of Portland,1,1,15,2,4,0,8.13400411979247,8.13400411979247,0.0,1.0,0,0,0,0,0
6801.46,Euro,6801.46,Euro,Credit Card,Corporation,Italy,31,25,Corporation,Germany,13,13,19,2,4,0,8.825039590449007,8.825039590449007,0.0,1.0,0,0,0,0,0
4427.47,Australian Dollar,4427.47,Australian Dollar,Credit Card,Sole Proprietorship,Australia,1,1,Sole Proprietorship,Australia,8,8,19,2,4,0,8.395809430923881,8.395809430923881,0.0,1.0,0,0,0,0,0
19581.29,US Dollar,19581.29,US Dollar,Cheque,Corporation,First,1,1,Partnership,First,1,1,11,2,4,0,9.882380865323302,9.882380865323302,0.0,1.0,0,0,0,0,0
890.64,US Dollar,890.64,US Dollar,Wire,Corporation,City National Bancorp,1,1,Sole Proprietorship,First,1,1,21,2,4,0,6.793062463672731,6.793062463672731,0.0,1.0,0,0,0,0,0
578.99,Shekel,578.99,Shekel,Cash,Partnership,Willows Thrift,2872,683,Sole Proprietorship,Israel,7,7,15,2,4,0,6.36301086201252,6.36301086201252,0.0,1.0,0,0,0,0,0
252.08,US Dollar,252.08,US Dollar,Cheque,Partnership,National,6,6,Partnership,Mountain Bancorp,6,6,16,2,4,0,5.533705644278683,5.533705644278683,0.0,1.0,0,0,0,0,0
108.86,US Dollar,108.86,US Dollar,Credit Card,Partnership,National,8,8,Corporation,First,7,7,13,2,4,0,4.699206827914474,4.699206827914474,0.0,1.0,0,0,0,0,0
4844.48,Brazil Real,4844.48,Brazil Real,Credit Card,Partnership,Canada,1,1,Partnership,Canada,1,1,22,2,4,0,8.48580159062507,8.48580159062507,0.0,1.0,1,0,0,0,0
1133.45,US Dollar,1133.45,US Dollar,Cash,Corporation,Bank of Tuscon,1,1,Corporation,First,1,1,12,2,4,0,7.033903230970148,7.033903230970148,0.0,1.0,0,0,0,0,0
67331.87,Australian Dollar,67331.87,Australian Dollar,Cheque,Corporation,Australia,1,1,Partnership,Australia,2,2,15,2,4,0,11.117403806503438,11.117403806503438,0.0,1.0,0,0,0,0,0
7195.48,Rupee,7195.48,Rupee,ACH,Partnership,India,1,1,Partnership,India,535,350,20,2,4,0,8.881347296570121,8.881347296570121,0.0,1.0,0,0,0,0,1
3174.16,US Dollar,3174.16,US Dollar,Cash,Partnership,National,9,9,Corporation,National,11,11,11,2,4,0,8.06311330375786,8.06311330375786,0.0,1.0,0,0,0,0,0
3751.14,Euro,3751.14,Euro,ACH,Corporation,Spain,1,1,Sole Proprietorship,France,4,4,11,2,4,0,8.230081622862823,8.230081622862823,0.0,1.0,0,0,0,0,1
360.03,US Dollar,360.03,US Dollar,Cheque,Corporation,City National Savings,7,7,Corporation,Savings,8,8,12,2,4,0,5.888961057373135,5.888961057373135,0.0,1.0,0,0,0,0,0
11855.37,US Dollar,11855.37,US Dollar,Cheque,Corporation,First,1,1,Partnership,National,1,1,22,2,4,0,9.380620554876174,9.380620554876174,0.0,1.0,0,0,0,0,0
1065744.38,Ruble,1065744.38,Ruble,Credit Card,Sole Proprietorship,Japan,901,309,Corporation,Mexico,1,1,19,2,4,0,13.87918499964269,13.87918499964269,0.0,1.0,0,0,0,0,0
29090.41,Yuan,29090.41,Yuan,Cheque,Corporation,China,293,153,Corporation,China,127,97,16,2,4,0,10.278198220579299,10.278198220579299,0.0,1.0,0,0,0,0,0
2353.82,Brazil Real,2353.82,Brazil Real,ACH,Corporation,Brazil,8,8,Partnership,Brazil,9,9,10,2,4,0,7.764219570408339,7.764219570408339,0.0,1.0,0,0,0,0,0
2338.96,US Dollar,2338.96,US Dollar,Cash,Sole Proprietorship,National,1,1,Corporation,First,1,1,13,2,4,0,7.757889114188549,7.757889114188549,0.0,1.0,0,0,0,0,0
11903.85,Saudi Riyal,11903.85,Saudi Riyal,Credit Card,Corporation,Israel,5116,1229,Partnership,Saudi Arabia,1,1,15,2,4,0,9.38470115909358,9.38470115909358,0.0,1.0,0,0,0,0,0
3749.96,Shekel,3749.96,Shekel,Credit Card,Corporation,Israel,5,5,Sole Proprietorship,Israel,2,2,11,2,4,0,8.229767086202047,8.229767086202047,0.0,1.0,0,0,0,0,0
7102.48,Rupee,7102.48,Rupee,ACH,Corporation,India,4,4,Corporation,India,432,251,17,2,4,0,8.868340083794688,8.868340083794688,0.0,1.0,0,0,0,0,0
20016.3,Euro,20016.3,Euro,Cheque,Sole Proprietorship,France,42,40,Sole Proprietorship,Germany,2,2,19,2,4,0,9.904352178639227,9.904352178639227,0.0,1.0,0,0,0,0,0
261734.39,Euro,261734.39,Euro,ACH,Corporation,France,1,1,Corporation,First,2,2,17,2,4,0,12.475089310556067,12.475089310556067,0.0,1.0,0,0,0,0,0
1102.03,Euro,1102.03,Euro,Credit Card,Partnership,Germany,4,4,Corporation,Portugal,9,9,19,2,4,0,7.005816217433039,7.005816217433039,0.0,1.0,0,0,0,0,0
7073.26,Euro,7073.26,Euro,Cheque,Partnership,Portugal,4,4,Sole Proprietorship,Italy,3,3,13,2,4,0,8.864218123401566,8.864218123401566,0.0,1.0,0,0,0,0,0
521.17,Swiss Franc,521.17,Swiss Franc,Credit Card,Corporation,Switzerland,9,9,Corporation,Switzerland,7,7,19,2,4,0,6.257993205361597,6.257993205361597,0.0,1.0,0,0,0,0,0
190530.43,Australian Dollar,190530.43,Australian Dollar,Wire,Sole Proprietorship,Australia,1,1,Sole Proprietorship,Australia,1,1,18,2,4,0,12.157572446816696,12.157572446816696,0.0,1.0,1,0,0,0,0
771.73,Euro,700.11,UK Pound,ACH,Partnership,Canada,1,1,Partnership,Canada,1,1,19,2,4,0,6.55266479341173,6.649929699085574,71.62,0.9071955217498348,1,1,1,1,0
158.24,Euro,158.24,Euro,Cheque,Corporation,Netherlands,11,11,Partnership,Netherlands,5,5,16,2,4,0,5.070412498132116,5.070412498132116,0.0,1.0,0,0,0,0,0
109804.45,Ruble,109804.45,Ruble,Cash,Corporation,Japan,5,5,Sole Proprietorship,Japan,1,1,18,2,4,0,11.606465442527032,11.606465442527032,0.0,1.0,1,0,0,0,0
3612.41,Euro,3612.41,Euro,Wire,Corporation,Belgium,1,1,Corporation,Germany,18,18,16,2,4,0,8.192407203812612,8.192407203812612,0.0,1.0,0,0,0,0,0
15718.86,US Dollar,15718.86,US Dollar,Cheque,Partnership,National,3,3,Partnership,Fieldstone Credit Union,1,1,17,2,4,0,9.662680160091123,9.662680160091123,0.0,1.0,0,0,0,0,0
29898.63,US Dollar,29898.63,US Dollar,ACH,Partnership,Mountain Bancorp,9,9,Sole Proprietorship,Mountain Cooperative,1,1,14,2,4,0,10.305601384720273,10.305601384720273,0.0,1.0,0,0,0,0,0
5367.04,Euro,5367.04,Euro,Cash,Partnership,Austria,5,5,Partnership,Ireland,1,1,17,2,4,0,8.588218130188583,8.588218130188583,0.0,1.0,0,0,0,0,0
256.09,Euro,256.09,Euro,Cheque,Sole Proprietorship,Slovakia,1,1,Corporation,Germany,4,4,19,2,4,0,5.549426218143949,5.549426218143949,0.0,1.0,0,0,0,0,0
3882.74,Yuan,3882.74,Yuan,Cheque,Partnership,China,1,1,Corporation,China,38,35,21,2,4,0,8.264553885872916,8.264553885872916,0.0,1.0,0,0,0,0,0
433833.82,Rupee,433833.82,Rupee,ACH,Corporation,India,1824,585,Corporation,India,31,28,13,2,4,0,12.98041914155799,12.98041914155799,0.0,1.0,0,0,0,0,0
22827.3,Euro,22827.3,Euro,Wire,Partnership,France,44,38,Corporation,France,17,17,21,2,4,0,10.035756273325985,10.035756273325985,0.0,1.0,0,0,0,0,0
